,paperID,pos_score,sent_pos,text
253,pagesOfTextToDisplay-metadataToHighlight.json,0.007690094411373138,253,0 Loss Enc-Dec Attn-Dot Attn-FC Attn-Pos STNM STNR (a) Melody 0 5 10 15 20 25 Epochs 0 .
83,pagesOfTextToDisplay-metadataToHighlight.json,0.007514264900237322,83,"At last, we give the formal definition of the structural image transcription problem."
120,pagesOfTextToDisplay-metadataToHighlight.json,0.007290201261639595,120,Structural Image Transcription Problem ).
309,pagesOfTextToDisplay-metadataToHighlight.json,0.006475562695413828,309,"We are willing to utilize more prior knowledge, such as lexicons and hand-engineered features, to further improve the performance."
266,pagesOfTextToDisplay-metadataToHighlight.json,0.0051180217415094376,266,"Attn-Pos is an encoder-decoder model designed specifically for scene text recognition [ 37 ], where besides the image content, it also embeds location information into attention calculation, and get superior results."
82,pagesOfTextToDisplay-metadataToHighlight.json,0.0048482040874660015,82,Then we discuss the crucial differences between structural image transcribing and typical scene text recognition with exclusive data analysis.
259,pagesOfTextToDisplay-metadataToHighlight.json,0.0044985017739236355,259,0 Loss Enc-Dec Attn-Dot Attn-FC Attn-Pos STNM STNR (b) Formula 0 5 10 15 20 25 30 Epochs 0 .
246,pagesOfTextToDisplay-metadataToHighlight.json,0.004481846000999212,246,Table 2: Transcription accuracy on three datasets. (
156,pagesOfTextToDisplay-metadataToHighlight.json,0.00440767128020525,156,H ′ 1 2 . . .
183,pagesOfTextToDisplay-metadataToHighlight.json,0.004008651711046696,183,STNM with Markov property.
182,pagesOfTextToDisplay-metadataToHighlight.json,0.003998739644885063,182,Each implementation models the spotlight handle sequences differently.
12,pagesOfTextToDisplay-metadataToHighlight.json,0.003968613222241402,12,Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page.
287,pagesOfTextToDisplay-metadataToHighlight.json,0.0039198994636535645,287,"Thus, in our experiments, we train both STNR and STNM for 25, 15, 20 epochs on Melody, Formula and Multi-Line datasets respectively to obtain the best performance."
273,pagesOfTextToDisplay-metadataToHighlight.json,0.003891753265634179,273,"First, both STNM and STNR perform better than all the other methods."
233,pagesOfTextToDisplay-metadataToHighlight.json,0.0028634751215577126,233,"To set up the training process, we initialize all parameters in STN following [ 10 ]."
126,pagesOfTextToDisplay-metadataToHighlight.json,0.0027285099495202303,126,"4.1 Model Overview Figure 3 shows the overall architecture of Spotlighted Transcribing Network (STN), which consists of two main components: (1) a convolutional feature extractor network as the encoder, which learns the visual representations V from the input image x ; (2) a hierarchical transcribing decoder, which we mainly focus on in this work."
129,pagesOfTextToDisplay-metadataToHighlight.json,0.002679677214473486,129,4.2 Image Encoder The encoder part of STN is for extracting and embedding information from the image.
150,pagesOfTextToDisplay-metadataToHighlight.json,0.002612754702568054,150,W ′ W ′ W ′ . . .
67,pagesOfTextToDisplay-metadataToHighlight.json,0.002509430982172489,67,19 ] used an attention-based encoder-decoder system for character recognition problems.
116,pagesOfTextToDisplay-metadataToHighlight.json,0.002499704249203205,116,"in music score transcribing task, or a T E X token ( x , \frac , . . . )"
317,pagesOfTextToDisplay-metadataToHighlight.json,0.002397774253040552,317,We hope this work could lead to more studies in the future.
35,pagesOfTextToDisplay-metadataToHighlight.json,0.002197250258177519,35,Left is a music bar from Cello Suite No.
96,pagesOfTextToDisplay-metadataToHighlight.json,0.0020794046577066183,96,"Specifically, we compare our datasets with two commonly used datasets for scene text recognition, i.e., SVT [ 34 ] and IIIT5K [ 23 ], and conclude three main differences."
247,pagesOfTextToDisplay-metadataToHighlight.json,0.0018253392772749066,247,a) Melody Baseline Testing set percentage 40% 30% 20% 10% EncDec 0.266 0.272 0.277 0.282 AttnDot 0.524 0.548 0.580 0.617 AttnFC 0.683 0.710 0.730 0.756 AttnPos 0.725 0.736 0.741 0.758 STNM 0.729 0.733 0.749 0.759 STNR 0.738 0.748 0.758 0.767 (b) Formula Baseline Testing set percentage 40% 30% 20% 10% EncDec 0.405 0.427 0.445 0.451 AttnDot 0.530 0.563 0.600 0.611 AttnFC 0.657 0.701 0.717 0.725 AttnPos 0.716 0.723 0.732 0.741 STNM 0.717 0.726 0.740 0.749 STNR 0.739 0.751 0.759 0.778 (c) Multi-Line Baseline Testing set percentage 40% 30% 20% 10% EncDec 0.218 0.227 0.251 0.267 AttnDot 0.334 0.447 0.554 0.599 AttnFC 0.614 0.642 0.686 0.707 AttnPos 0.624 0.652 0.698 0.720 STNM 0.674 0.705 0.731 0.734 STNR 0.712 0.736 0.754 0.760 0 5 10 15 20 25 30 Epochs 0 .
267,pagesOfTextToDisplay-metadataToHighlight.json,0.0015879381680861115,267,"To conduct a fair comparison, the image encoders for baselines are changed to use the more recent ResNet [ 11 ] as our model does, with all of them tuned to have the best performance."
64,pagesOfTextToDisplay-metadataToHighlight.json,0.0015062770107761025,64,Xu et al. [
66,pagesOfTextToDisplay-metadataToHighlight.json,0.0015062770107761025,66,Lee et al. [
14,pagesOfTextToDisplay-metadataToHighlight.json,0.0014644971815869212,14,Abstracting with credit is permitted.
199,pagesOfTextToDisplay-metadataToHighlight.json,0.0014629478100687265,199,More detailed settings are presented in the experiment section.
235,pagesOfTextToDisplay-metadataToHighlight.json,0.0014556163223460317,235,"Besides, to prevent overfitting, we also add L2-regularization term in the loss function (Equation (5)), with the regularization amount adjusted to the best performance."
74,pagesOfTextToDisplay-metadataToHighlight.json,0.0013858150923624635,74,Table 1: The statistics of the datasets.
194,pagesOfTextToDisplay-metadataToHighlight.json,0.0012120804749429226,194,"Specifically, at time step t , with last spotlight history embedding denoted as e t , the current spotlight handle s t at time t is calculated as: s t = c ( e t ⊕ sc t − 1 ⊕ h t ; θ c ) (14) and the history embedding is updated by: e t = GRU ( s t − 1 , e t − 1 ; θ д ) (15) Through a separate module specifically for spotlight control, STN gains two advantages over the traditional attention mechanism."
282,pagesOfTextToDisplay-metadataToHighlight.json,0.0011940619442611933,282,"There are also similar observations as before, which demonstrates the effectiveness of STN framework again."
134,pagesOfTextToDisplay-metadataToHighlight.json,0.001068535028025508,134,"The output tensor also preserves spatial and contextual information, with the property that adjacent vectors representing neighboring parts of the image."
178,pagesOfTextToDisplay-metadataToHighlight.json,0.0010339762084186077,178,"By focusing directly on the correct spot, the transcription module therefore only cares about the local information, not confusing at areas with similar content all over the image."
107,pagesOfTextToDisplay-metadataToHighlight.json,0.0010216956725344062,107,"3.2 Problem Definition In this subsection, we formally introduce the structural image transcription problem."
63,pagesOfTextToDisplay-metadataToHighlight.json,0.0009931332897394896,63,3 ] proposed a way to jointly generate and align words using attention mechanism.
10,pagesOfTextToDisplay-metadataToHighlight.json,0.0009623985970392823,10,Transcribing Content from Structural Images with Spotlight Mechanism.
53,pagesOfTextToDisplay-metadataToHighlight.json,0.00094646803336218,53,"1 A domain specific language for music notation, http://lilypond.org/ 2 RELATED WORK The related research topics to our concerns can be classified into the following three categories: encoder-decoder system, attention mechanism, and reinforcement learning."
48,pagesOfTextToDisplay-metadataToHighlight.json,0.0009053904213942587,48,"Moreover, we propose two implementations on the basis of the STN framework."
283,pagesOfTextToDisplay-metadataToHighlight.json,0.0009030940709635615,283,"Clearly, from the results, both STNR and STNM converge faster than the other models, and also achieve a lower loss."
121,pagesOfTextToDisplay-metadataToHighlight.json,0.0008657702710479498,121,"Given a structural W × H image x , our goal is to transcribe the content from it as a sequence ˆ y = { ˆ y 1 , ˆ y 2 ,..., ˆ y T } as close as possible to the source code sequence y , where each ˆ y t is the predicted token taking from the specific language corresponding to the image."
59,pagesOfTextToDisplay-metadataToHighlight.json,0.0008600344299338758,59,"The whole architecture is end-to-end, which show the effectiveness in practice [30]."
176,pagesOfTextToDisplay-metadataToHighlight.json,0.0008164315368048847,176,"We also expand x t and y t as W ′ × H ′ matrices X t and Y t respectively, with same value for each element."
202,pagesOfTextToDisplay-metadataToHighlight.json,0.000774915621150285,202,"Second, the given token sequence may only be one of the many correct ones that all regenerates the original image."
159,pagesOfTextToDisplay-metadataToHighlight.json,0.0007615111535415053,159,y t y t y t . . .
154,pagesOfTextToDisplay-metadataToHighlight.json,0.0007593275513499975,154,X t  2 +  H ′ 1 2 . . .
89,pagesOfTextToDisplay-metadataToHighlight.json,0.0007399403839372098,89,"We exploit two real-world datasets, i.e., Melody and Formula , along with one synthetic dataset Multi-Line , specifically for the structural image transcription task 2 ."
195,pagesOfTextToDisplay-metadataToHighlight.json,0.000720311829354614,195,"First, STN focuses on local areas by design, and the model will only have to learn where to focus and what to transcribe, while the attention model have to first learn to focus, then learn what to focus on."
218,pagesOfTextToDisplay-metadataToHighlight.json,0.000716119073331356,218,"As the whole model is complicated, directly applying reinforcement learning to the model suffers from the large searching space."
36,pagesOfTextToDisplay-metadataToHighlight.json,0.0007142654503695667,36,1 in G major by Bach; Right is a function formula from a high school math exercise.
128,pagesOfTextToDisplay-metadataToHighlight.json,0.0007110315491445363,128,"In the following subsections, we will explain how each part of the STN works in detail."
84,pagesOfTextToDisplay-metadataToHighlight.json,0.0007049638661555946,84,"3.1 Data Description In this paper, we mainly focus on transcribing content from structural images."
302,pagesOfTextToDisplay-metadataToHighlight.json,0.0006926062051206827,302,"And in Figure 8, when Attn-Pos writes x , three x 's in the image all have high weights, causing the model to forget where to look next."
205,pagesOfTextToDisplay-metadataToHighlight.json,0.0006799031980335712,205,"Fortunately, in structural image transcription problems, we have an advantage that the process is reversible, meaning given the transcribed sequence, we can use a compiler to reconstruct Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2648 Transcribing Content from Structural Images with Spotlight Mechanism KDD '18, August 19–23, 2018, London, United Kingdom the image."
149,pagesOfTextToDisplay-metadataToHighlight.json,0.0006780928233638406,149,2 2 2 . . . . . . . . . . . . . . .
25,pagesOfTextToDisplay-metadataToHighlight.json,0.0006725225830450654,25,"In the literature, there are many efforts for this transcribing problem, especially on text reading task."
51,pagesOfTextToDisplay-metadataToHighlight.json,0.0006428909837268293,51,"We also design a reinforcement method to refine STN, self-improving the spotlight mechanism."
146,pagesOfTextToDisplay-metadataToHighlight.json,0.0006270990706980228,146,"The overall transcription loss L on an image-sequence pair is then defined as the negative log likelihood of the token sequence over the image: L = T Õ t = 1 − log P ( y t | y 1 ,..., y t − 1 , V ) . ("
137,pagesOfTextToDisplay-metadataToHighlight.json,0.0006267178687267005,137,"Hence, we can denote the probability of a decoder yielding a sequence y as: P ( y | x ) = T Ö t = 1 P ( y t | y 1 ,..., y t − 1 , V ) . ("
284,pagesOfTextToDisplay-metadataToHighlight.json,0.000618636782746762,284,"Especially, the improvements of them on the more complex Multi-Line datasets are more significant."
196,pagesOfTextToDisplay-metadataToHighlight.json,0.0006144989747554064,196,"Second, modeling reading and writing process as two separate sequences, with a standalone module dedicated for the ""where-to-look"" problem, STN is capable for directly learning a reading path on structural images apart from generating the output sequences, which enables our model to track the image structure more closely compared to attentive models where attentions and transcribing process are modeled together in only one network."
112,pagesOfTextToDisplay-metadataToHighlight.json,0.0005823401152156293,112,"Afterwards, the transcription module finds out ""what-to-write"" by utilizing the spotlighted information from the encoder, generating the transcribed content one token at a time."
285,pagesOfTextToDisplay-metadataToHighlight.json,0.0005673536215908825,285,"Thus, we can reach a conclusion that STN with spotlight mechanism has superior ability to transcribe content from structural images."
153,pagesOfTextToDisplay-metadataToHighlight.json,0.0005634174449369311,153,x t x t x t . . .
119,pagesOfTextToDisplay-metadataToHighlight.json,0.0005518502439372241,119,"Therefore, the problem can be defined as: Definition 3.1. ("
24,pagesOfTextToDisplay-metadataToHighlight.json,0.0005502221174538136,24,"As it is crucial in many applications, e.g., image retrieval [ 5 , 29 ], online education systems [ 13 , 20 ] and assistant devices [ 9 ], much attention has been attracted from both academia and industry [38]."
78,pagesOfTextToDisplay-metadataToHighlight.json,0.0005443256231956184,78,"For example, Ranzato et al. ["
62,pagesOfTextToDisplay-metadataToHighlight.json,0.0005443256231956184,62,"For example, Bahdanau et al. ["
155,pagesOfTextToDisplay-metadataToHighlight.json,0.0005420176894403994,155,H ′ 1 2 . . . . . . . . . . . . . . .
157,pagesOfTextToDisplay-metadataToHighlight.json,0.0005331448628567159,157,J − y t y t y t . . .
56,pagesOfTextToDisplay-metadataToHighlight.json,0.0005273743881843984,56,"Due to its remarkable performance, many efforts have been made to apply it to scene text recognition [ 35 ], aiming at transcribing texts from natural images."
98,pagesOfTextToDisplay-metadataToHighlight.json,0.0005248929955996573,98,"As shown in Table 1 and Figure 2, our datasets contain significantly longer content in relatively small images."
87,pagesOfTextToDisplay-metadataToHighlight.json,0.0005236237775534391,87,"Typical structural images include music scores, formulas and flow charts, etc.,"
158,pagesOfTextToDisplay-metadataToHighlight.json,0.0005139649147167802,158,y t y t y t . . . . . . . . . . . . . . .
151,pagesOfTextToDisplay-metadataToHighlight.json,0.000509290024638176,151,I − x t x t x t . . .
152,pagesOfTextToDisplay-metadataToHighlight.json,0.0005011726170778275,152,x t x t x t . . . . . . . . . . . . . . .
45,pagesOfTextToDisplay-metadataToHighlight.json,0.0004915398312732577,45,"To address the above challenges, following the observation on human transcribing process, i.e., first find out where to look, then write down the content, we present a two-stage ""where-to-what"" solution and propose a hierarchical framework called the S potlighted T ranscribing N etwork (STN) for transcribing content from structural images."
139,pagesOfTextToDisplay-metadataToHighlight.json,0.00048305006930604577,139,"Formally, at time step t , the hidden state for output history h t is updated based on the last output item y t − 1 and the previous output history h t − 1 , by an GRU network GRU (· ; θ h ) : h t = GRU ( y t − 1 , h t − 1 ; θ h ) . ("
190,pagesOfTextToDisplay-metadataToHighlight.json,0.0004737093113362789,190,"To track the image structure as a sequence with long-term dependency, we propose another GRU network (a) Markovian control module. ("
6,pagesOfTextToDisplay-metadataToHighlight.json,0.00047129913582466543,6,We also design a reinforcement method to refine our STN framework by self-improving the spotlight mechanism.
315,pagesOfTextToDisplay-metadataToHighlight.json,0.0004658779944293201,315,"Then, we applied supervised learning and reinforcement learning methods to accurately train and refine the spotlight modeling, in order to learn a reasonable reading path."
5,pagesOfTextToDisplay-metadataToHighlight.json,0.00046101343468762934,5,"Moreover, we propose two implementations on the basis of STN, i.e., STNM and STNR, where the spotlight movement follows the Markov property and Recurrent modeling, respectively."
133,pagesOfTextToDisplay-metadataToHighlight.json,0.0004590335302054882,133,"As a result, we construct an extractor network that takes an image x , outputs a 3 dimensional tensor V ( W ′ × H ′ × D ): V = f ( x ; θ f ) , (1) Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2646 Transcribing Content from Structural Images with Spotlight Mechanism KDD '18, August 19–23, 2018, London, United Kingdom where vector V ( i , j ) at each location ( i , j ) represents the local semantic information."
236,pagesOfTextToDisplay-metadataToHighlight.json,0.0004522406670730561,236,"At reinforcement stage, the discount factor γ is set as 0.99."
216,pagesOfTextToDisplay-metadataToHighlight.json,0.00045164013863541186,216,"The estimated value v t , i.e., the expected return, at time step t is then v t = v ( h t ⊕ sc t ⊕ s t ; θ v ) . ("
31,pagesOfTextToDisplay-metadataToHighlight.json,0.0004336619458626956,31,"In fact, there are many technical challenges along this line due to the unique characteristics of structural images."
179,pagesOfTextToDisplay-metadataToHighlight.json,0.0004330736992415041,179,"4.5 Spotlight Control Now we discuss how to control the spotlight to find a proper reading path, following the image structure through the whole generation process."
316,pagesOfTextToDisplay-metadataToHighlight.json,0.0004263823211658746,316,"Finally, we conducted extensive experiments on one synthetic and two real-world datasets to demonstrate the effectiveness of STN framework with fast model convergence and high performance, and also visualized the learned reading path."
211,pagesOfTextToDisplay-metadataToHighlight.json,0.00041521849925629795,211,"Reward: After taking the action, a reward signal r is received."
4,pagesOfTextToDisplay-metadataToHighlight.json,0.00041503316606394947,4,"Then, we decide ""what-to-write"" by developing a GRU based network with the spotlight areas for transcribing the content accordingly."
281,pagesOfTextToDisplay-metadataToHighlight.json,0.00040679145604372025,281,The losses of all models on the validation set throughout the training process on three datasets are shown in Figure 6.
307,pagesOfTextToDisplay-metadataToHighlight.json,0.0004046669346280396,307,There are still some directions for further studies.
115,pagesOfTextToDisplay-metadataToHighlight.json,0.0003944789059460163,115,"Each y t can be a LilyPond notation ( c , fis , . . . )"
99,pagesOfTextToDisplay-metadataToHighlight.json,0.0003934798005502671,99,"Sequences longer than 10 tokens taking 75.0%, 30.4% and 99.9% of Melody, Formula and Multi-Line datasets, respectively."
226,pagesOfTextToDisplay-metadataToHighlight.json,0.000391633715480566,226,"The images are randomly scaled and cropped for stable training, and ground-truth source code is cut into token sequences in the corresponding language to reduce searching space."
185,pagesOfTextToDisplay-metadataToHighlight.json,0.0003886472841259092,185,"Treating the spotlight handle as a Markov process means the probability of choosing s t at time t does not rely on spotlight handles more than one step earlier, i.e.: P ( s t | s 1 ,..., s t − 1 ; ·) = P ( s t | s t − 1 ; ·) . ("
122,pagesOfTextToDisplay-metadataToHighlight.json,0.000385001243557781,122,"4 SPOTLIGHTED TRANSCRIBING NETWORK In this section, we introduce the Spotlighted Transcribing Network (STN) framework in detail."
136,pagesOfTextToDisplay-metadataToHighlight.json,0.00037773852818645537,136,"4.3 Transcribing Decoder The transcribing decoder of STN, as in typical encoder-decoder architecture, generates one token at a time, by giving its conditional probability over the encoder output V and all the previous outputs { y 1 ,..., y t − 1 } at each time step t ."
277,pagesOfTextToDisplay-metadataToHighlight.json,0.0003740373067557812,277,"Third, STNR and STNM has slightly higher performance on Melody and Formula as Attn-Pos, but surpasses it marginally on Multi-Line dataset."
68,pagesOfTextToDisplay-metadataToHighlight.json,0.0003693847102113068,68,Our work improves the previous studies mainly from the following two aspects.
37,pagesOfTextToDisplay-metadataToHighlight.json,0.0003530343237798661,37,"placed simply from left to right, but the positions in the stave for each note are also specified, often with annotations added left or above."
217,pagesOfTextToDisplay-metadataToHighlight.json,0.0003450209042057395,217,"17) With a stochastic policy together with a value network, we can apply the actor-critic algorithm [ 2 ] to our sequence generation problem, with the policy network trained using policy gradient at each time step t as: ∇ θ = log π ( a | state t ; θ )( R t − v t ) , (18) and the value network trained by optimizing the distance between the estimated value and actual return: L v alue = || v t − R t || 2 2 ."
47,pagesOfTextToDisplay-metadataToHighlight.json,0.00034460320603102446,47,"Then, based on the learned spotlights areas, we aim for ""what-to-write"" problem and develop a GRU based network for transcribing the semantic content from the local spotlight areas."
288,pagesOfTextToDisplay-metadataToHighlight.json,0.00033988573704846203,288,"Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2650 Transcribing Content from Structural Images with Spotlight Mechanism KDD '18, August 19–23, 2018, London, United Kingdom Ground Truth: dis 16 a ' [ b ...fis] dis16 a[ b c b]... dis 16 b ' [ c STNR Attn-Pos high low high low Figure 7: Comparison between attention and spotlight mechanism on Melody dataset."
162,pagesOfTextToDisplay-metadataToHighlight.json,0.0003327548038214445,162,"4.4 Spotlight Mechanism In this subsection, we describe how to get focused information of the input image, i.e., the spotlight context sc t , with our proposed spotlight mechanism."
292,pagesOfTextToDisplay-metadataToHighlight.json,0.00033077766420319676,292,"Figure 7 and Figure 8 visualize the results throughout image examples from Melody and Formula datasets, respectively."
278,pagesOfTextToDisplay-metadataToHighlight.json,0.0003284513368271291,278,"These results demonstrate that STN with spotlight mechanism can well preserve the internal structure of images, especially in more complex scenarios, benefiting the transcription accuracy."
124,pagesOfTextToDisplay-metadataToHighlight.json,0.0003199721686542034,124,Then we describe all the details of our proposed spotlight mechanism in following sections.
186,pagesOfTextToDisplay-metadataToHighlight.json,0.00031936829327605665,186,"12) To decide where to put the spotlight properly, the model also needs to know current internal states at time step t , including the spotlight context sc t − 1 which represents previous spotlighted region, and the history embedding h t which represents output history before time t ."
289,pagesOfTextToDisplay-metadataToHighlight.json,0.00031764034065417945,289,\frac { \sqrt { x \frac { \sqrt { x f(x)= \frac{\sqrt{x- 1}}{x-2} Ground Truth: - } STNR Attn-Pos high low high low Figure 8: Comparison between attention and spotlight mechanism on Formula dataset.
297,pagesOfTextToDisplay-metadataToHighlight.json,0.00030801864340901375,297,"As shown in Figure 8, it fails to find the correct spot after generating "" \sqrt{x "", losing track of the radical expression, and generates the wrong token "" } "" at last. ("
106,pagesOfTextToDisplay-metadataToHighlight.json,0.00030474530649371445,106,"As a result, it is necessary to design a new approach that better fits this problem."
81,pagesOfTextToDisplay-metadataToHighlight.json,0.00030338874785229564,81,"3 PRELIMINARIES In this section, we first give a clear definition of structural images, and introduce the structural image datasets used in this paper."
130,pagesOfTextToDisplay-metadataToHighlight.json,0.00030283775413408875,130,"Instead of embedding the complete image x into one vector, which may cause a loss in structural information [ 36 ], we extract a set of feature vectors V , each of which is a D -dimensional representation corresponding to a part of the image: V = { V ( i , j ) : i = 1 ,..., W ′ , j = 1 ,..., H ′ } , V ( i , j ) ∈ R D ."
274,pagesOfTextToDisplay-metadataToHighlight.json,0.0003020773583557457,274,"This indicates that STN framework is more capable for structural image transcription tasks, being more effective and accurate on tracking complex image structures."
167,pagesOfTextToDisplay-metadataToHighlight.json,0.00029857587651349604,167,Inspired by Yang et al. [
88,pagesOfTextToDisplay-metadataToHighlight.json,0.0002981589059345424,88,"which can be described in music notation, T E X and UML code, respectively."
55,pagesOfTextToDisplay-metadataToHighlight.json,0.00029247597558423877,55,"Generally, the system has two separate parts, one encoder for representing and encoding the input information into a feature vector, and one decoder for generating the output sequence according to the encoded representation."
209,pagesOfTextToDisplay-metadataToHighlight.json,0.00029036510386504233,209,Action: Taking action a t is defined as generating the token y t at time step t .
161,pagesOfTextToDisplay-metadataToHighlight.json,0.0002900176332332194,161,"It should be clear that the element at each position ( i , j ) of the result matrix is [( i − x t ) 2 + ( j − y t ) 2 ]/ σ 2 t ."
175,pagesOfTextToDisplay-metadataToHighlight.json,0.000289604882709682,175,"Specifically, as shown in Figure 4, for each point ( i , j ) , we have I ( i , j ) = i and J ( i , j ) = j ."
169,pagesOfTextToDisplay-metadataToHighlight.json,0.00028668323648162186,169,"Formally, under the spotlight with handle s t = ( x t , y t , σ t ) T , the weights for each vector at position ( i , j ) at time step t , denoted as α ( i , j ) t , is proportional to the probability density at point ( i , j ) under Gaussian distribution: α ( i , j ) t ∼N(( i , j ) T | μ t , Σ t ) , (6) μ t = ( x t , y t ) T Σ t =  σ t 0 0 σ t  . ("
170,pagesOfTextToDisplay-metadataToHighlight.json,0.00028550776187330484,170,"7) Intuitively, the closer ( i , j ) is to the center ( x t , y t ) , the higher the weight should be, mimicking shedding a spotlight with radius σ t onto the location ( x t , y t ) ."
123,pagesOfTextToDisplay-metadataToHighlight.json,0.00028421820024959743,123,First we give an overview of the model architecture.
214,pagesOfTextToDisplay-metadataToHighlight.json,0.00028306894819252193,214,"The goal is to maximize the sum of the discounted rewards from each time t , i.e., the return: R t = T Õ k = t γ k r k . ("
32,pagesOfTextToDisplay-metadataToHighlight.json,0.00028282159473747015,32,"First, different from natural images, where the text content is mostly placed in simple patterns, in structural images, the content objects usually follow a fine-grained grammar, and are organized in a more complex manner."
265,pagesOfTextToDisplay-metadataToHighlight.json,0.0002821856178343296,265,0 Loss Enc-Dec Attn-Dot Attn-FC Attn-Pos STNM STNR (c) Multi-Line Figure 6: Validation loss of all models on three datasets. •
165,pagesOfTextToDisplay-metadataToHighlight.json,0.00027885238523595035,165,"To achieve this goal, we propose a novel spotlight mechanism to mimic human focus directly, where at each time step, we only care about information around a certain location which we call a spotlight center, by ""shedding"" a spotlight around it."
221,pagesOfTextToDisplay-metadataToHighlight.json,0.0002766409597825259,221,"With this train-and-refine procedure, our model can learn a reasonable reading path on structural images, focusing on different parts following the image structure when transcribing, and get superior transcription results, as our experimental results show in the next section."
95,pagesOfTextToDisplay-metadataToHighlight.json,0.0002650801616255194,95,We now conduct deep analysis to show the unique characteristics of the structural image transcription task compared to traditional scene text recognition.
204,pagesOfTextToDisplay-metadataToHighlight.json,0.0002647039364092052,204,Fitting to only one of the correct sequences lets down the model even when it achieves good strategies.
80,pagesOfTextToDisplay-metadataToHighlight.json,0.00026374042499810457,80,"2 ] utilized the actor-critic algorithm for sequence prediction, refining the model to improve sentence BLEU score."
42,pagesOfTextToDisplay-metadataToHighlight.json,0.0002608700015116483,42,"Thus, it is very challenging to transcribe the complete content from an area containing such a informative object, compared to just one character in tasks such as scene text recognition."
127,pagesOfTextToDisplay-metadataToHighlight.json,0.0002541364810895175,127,"Mimicking human reading process, the decoder first takes the encoded image information V and find out ""where-to-look"" by shedding spotlight on it, following the learned reading path, then generates the token sequence y , by predicting one token at a time using a GRU-based output network, solving the ""what-to-write"" problem."
131,pagesOfTextToDisplay-metadataToHighlight.json,0.000251064047915861,131,"A deep convolutional neural network (CNN) is used as the feature extractor to capture high-level semantic information, which we denote as f (· ; θ f ) ."
50,pagesOfTextToDisplay-metadataToHighlight.json,0.00024909008061513305,50,"Comparatively, the second is a more sophisticated one, i.e., STNR with Recurrent modeling , which can track long-term characteristics of spotlight movements."
23,pagesOfTextToDisplay-metadataToHighlight.json,0.0002489916223566979,23,"It is an essential problem for computers to understand how humans communicate about what they see, which includes many tasks, such as reading text from scenes [ 17 , 40 ], writing notes from music scores [ 28 ] and recognizing formulas from pictures [6]."
201,pagesOfTextToDisplay-metadataToHighlight.json,0.00024511790252290666,201,"Firstly, the model has to jointly learn two different sequences with only one of them directly supervised, which may result in inaccurate reading path."
